animal_id,outcome_time,date_of_birth,outcome_gender,outcome_age,animal_stay,intake_time,found_location,intake_type,intake_condition,animal_type,intake_gender,intake_age,breed,color,stay_duration,spay_neuter,repeat
A835264,2024-03-20,2018-05-25,Neutered Male,60.0,A835264-2,2024-03-20,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,60.0,Chihuahua Shorthair,Black/Brown,0,0,1
A835272,2021-07-13,2021-04-18,Spayed Female,2.0,A835272-1,2021-05-25,Pall Mall Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,Torbie,49,1,1
A835272,2021-07-29,2021-04-18,Spayed Female,3.0,A835272-2,2021-07-20,13508 Lyndon B Johnson Street in Webberville (TX),Owner Surrender,Normal,Cat,Spayed Female,3.0,Domestic Shorthair Mix,Torbie,9,0,1
A835272,2021-09-18,2021-04-18,Spayed Female,5.0,A835272-3,2021-09-17,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4.0,Domestic Shorthair Mix,Torbie,1,0,1
A835273,2021-09-18,2021-04-18,Neutered Male,5.0,A835273-1,2021-05-25,Pall Mall Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Medium Hair Mix,Brown Tabby,116,1,1
A835336,2021-06-07,2019-05-26,Neutered Male,24.0,A835336-1,2021-06-01,Travis (TX),Public Assist,Normal,Dog,Intact Male,24.0,Anatol Shepherd,Brown,6,1,1
A835336,2022-03-29,2019-05-26,Neutered Male,24.0,A835336-2,2021-07-13,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,Anatol Shepherd,Brown,259,0,1
A835356,2021-06-03,2019-05-26,Neutered Male,24.0,A835356-1,2021-05-26,Howard Lane And The Lakes in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Siberian Husky,White/Black,8,1,1
A835452,2021-06-03,2018-05-27,Spayed Female,36.0,A835452-1,2021-05-27,4204 Menchaca Road in Austin (TX),Stray,Normal,Dog,Intact Female,36.0,Chihuahua Shorthair Mix,Brown Brindle,7,1,1
A835452,2021-11-05,2018-05-27,Spayed Female,36.0,A835452-2,2021-10-26,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,36.0,Chihuahua Shorthair Mix,Brown Brindle,10,0,1
A835453,2021-06-08,2021-01-27,Spayed Female,4.0,A835453-1,2021-05-27,Owen Tech And Wells Branch Parkway in Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pit Bull Mix,White/Blue,12,1,1
A835453,2021-09-12,2021-01-27,Spayed Female,7.0,A835453-2,2021-09-11,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,7.0,Pit Bull Mix,White/Blue,1,0,1
A835494,2021-07-21,2021-04-26,Spayed Female,2.0,A835494-1,2021-05-28,2211 Vanderbilt in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.92,Domestic Shorthair,Brown Tabby,54,1,1
A835494,2024-01-12,2021-04-26,Spayed Female,24.0,A835494-2,2024-01-09,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,24.0,Domestic Shorthair,Brown Tabby,3,0,1
A835513,2021-06-05,2021-02-28,Spayed Female,3.0,A835513-1,2021-05-28,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2.0,Domestic Shorthair,Black,8,1,1
A835513,2021-06-11,2021-02-28,Spayed Female,3.0,A835513-2,2021-06-09,Outside Jurisdiction,Owner Surrender,Normal,Cat,Spayed Female,3.0,Domestic Shorthair,Black,2,0,1
A835526,2021-07-01,2019-05-28,Spayed Female,24.0,A835526-1,2021-05-28,Pflugerville (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,German Shepherd,Black/Tan,34,0,1
A835526,2021-07-17,2019-05-28,Spayed Female,24.0,A835526-2,2021-07-03,3400 Harmon Ave in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,German Shepherd,Black/Tan,14,0,1
A835526,2021-12-11,2019-05-28,Spayed Female,24.0,A835526-3,2021-08-17,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,German Shepherd,Black/Tan,116,0,1
A835632,2021-08-03,2021-05-05,Spayed Female,2.0,A835632-1,2021-05-30,14906 Zurick Drive in Austin (TX),Stray,Injured,Cat,Intact Female,0.69,Domestic Shorthair,Brown Tabby/Brown Tabby,65,1,1
A835632,2021-08-06,2021-05-05,Spayed Female,3.0,A835632-2,2021-08-04,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair,Brown Tabby/Brown Tabby,2,0,1
A835689,2021-06-15,2019-05-31,Neutered Male,24.0,A835689-1,2021-05-31,11600 Bradshaw in Travis (TX),Stray,Normal,Dog,Intact Male,24.0,Pit Bull Mix,Brown/White,15,1,1
A835689,2021-06-25,2019-05-31,Neutered Male,24.0,A835689-2,2021-06-21,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,Pit Bull Mix,Brown/White,4,0,1
A835718,2021-06-09,2019-06-01,Neutered Male,24.0,A835718-1,2021-06-01,11189 Lambert Lane in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Labrador Retriever Mix,Black,8,1,1
A835729,2021-06-14,2020-05-01,Neutered Male,12.0,A835729-1,2021-06-01,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,12.0,Domestic Shorthair,Brown Tabby/White,13,0,1
A835729,2021-06-27,2020-05-01,Neutered Male,12.0,A835729-2,2021-06-15,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,12.0,Domestic Shorthair,Brown Tabby/White,12,0,1
A835738,2021-07-30,2021-04-16,Spayed Female,3.0,A835738-1,2021-06-01,2007 East 14Th Street in Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,Brown Tabby/White,59,1,1
A835754,2021-06-29,2019-06-01,Spayed Female,24.0,A835754-1,2021-06-01,Highway 290 And Johhny Morris Road in Austin (TX),Stray,Normal,Dog,Intact Female,24.0,Pit Bull Mix,Blue/White,28,1,1
A835754,2021-08-27,2019-06-01,Spayed Female,24.0,A835754-2,2021-07-07,Leander (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,Pit Bull Mix,Blue/White,51,0,1
A835783,2021-06-09,2021-03-18,Spayed Female,2.0,A835783-1,2021-06-01,6006 Jays Lane in Austin (TX),Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,Brown Tabby,8,1,1
A835783,2021-06-20,2021-03-18,Spayed Female,3.0,A835783-2,2021-06-15,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair,Brown Tabby,5,0,1
A835788,2021-06-01,2018-06-09,Intact Male,24.0,A835788-1,2021-06-01,Colony Park in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Blue Lacy Mix,Blue/White,0,0,1
A835788,2022-01-24,2018-06-09,Neutered Male,36.0,A835788-2,2022-01-13,Lowenfield And Linnie Street in Austin (TX),Stray,Normal,Dog,Intact Male,36.0,Blue Lacy Mix,Blue/White,11,1,1
A835830,2021-06-10,2019-06-02,Neutered Male,24.0,A835830-1,2021-06-02,1107 Newport Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Siberian Husky,White/Gray,8,1,1
A835830,2021-07-17,2019-06-02,Neutered Male,24.0,A835830-2,2021-06-17,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,Siberian Husky,White/Gray,30,0,1
A835830,2021-09-17,2019-06-02,Neutered Male,24.0,A835830-3,2021-08-19,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,Siberian Husky,White/Gray,29,0,1
A835847,2021-06-05,2016-06-02,Neutered Male,60.0,A835847-1,2021-06-02,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,60.0,Domestic Shorthair Mix,Orange Tabby,3,0,1
A835849,2023-01-12,2018-11-02,Spayed Female,48.0,A835849-1,2023-01-06,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,48.0,Domestic Shorthair,Calico,6,0,1
A835872,2021-07-01,2019-12-26,Spayed Female,12.0,A835872-1,2021-06-02,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,12.0,German Shepherd,Tan,29,1,1
A835872,2021-08-14,2019-12-26,Spayed Female,12.0,A835872-2,2021-07-22,Leander (TX),Owner Surrender,Normal,Dog,Spayed Female,12.0,German Shepherd,Tan,23,0,1
A835901,2021-07-17,2018-06-03,Spayed Female,36.0,A835901-1,2021-06-03,9308 Fm 969 in Travis (TX),Stray,Normal,Dog,Intact Female,36.0,German Shepherd,Black/Tan,44,1,1
A835939,2021-06-09,2020-08-03,Neutered Male,10.0,A835939-1,2021-06-03,Colorado Crossing in Austin (TX),Stray,Normal,Dog,Neutered Male,9.0,Miniature Schnauzer Mix,Gray/Cream,6,0,1
A835990,2022-04-19,2019-06-04,Neutered Male,24.0,A835990-1,2021-06-04,Fm 620 And Highway 183 in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Weimaraner/Labrador Retriever,Blue,319,1,1
A835993,2021-06-30,2017-06-04,Spayed Female,48.0,A835993-1,2021-06-04,11725 Dunfries in Austin (TX),Owner Surrender,Injured,Cat,Spayed Female,48.0,Domestic Medium Hair,Calico,26,0,1
A835993,2023-09-02,2017-06-04,Spayed Female,72.0,A835993-2,2023-08-18,3202 Locke Ln in Austin (TX),Stray,Normal,Cat,Spayed Female,72.0,Domestic Medium Hair,Calico,15,0,1
A836055,2021-06-14,2020-06-09,Neutered Male,12.0,A836055-1,2021-06-04,Thornwild And Cedarspur Rd in Austin (TX),Stray,Feral,Dog,Intact Male,11.0,Dutch Shepherd Mix,Brown Brindle/Black,10,1,1
A836055,2021-06-26,2020-06-09,Neutered Male,12.0,A836055-2,2021-06-19,Thornwild And Cedarspur Road in Austin (TX),Owner Surrender,Behavior,Dog,Neutered Male,12.0,Dutch Shepherd Mix,Brown Brindle/Black,7,0,1
A836066,2021-06-14,2020-09-05,Spayed Female,9.0,A836066-1,2021-06-05,1810 South 183 in Austin (TX),Stray,Normal,Dog,Intact Female,8.0,Belgian Malinois Mix,Tan/Black,9,1,1
A836090,2021-06-07,2020-12-05,Intact Male,6.0,A836090-1,2021-06-05,Trinity And Town Lake in Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Chihuahua Shorthair,Brown,2,0,1
A836090,2021-09-15,2020-12-05,Neutered Male,9.0,A836090-2,2021-09-12,Townlake Trail in Austin (TX),Stray,Normal,Dog,Intact Male,9.0,Chihuahua Shorthair,Brown,3,1,1
A836146,2021-06-07,2019-12-07,Intact Male,12.0,A836146-1,2021-06-06,Pflugerville (TX),Stray,Normal,Dog,Intact Male,12.0,Great Pyrenees,White,1,0,1
A836146,2023-06-30,2019-12-07,Neutered Male,36.0,A836146-2,2023-05-12,7436 Cayenne Ln in Austin (TX),Stray,Injured,Dog,Intact Male,36.0,Great Pyrenees,White,49,1,1
A836236,2021-06-26,2018-06-07,Neutered Male,36.0,A836236-1,2021-06-07,Travis (TX),Stray,Normal,Dog,Intact Male,36.0,Dachshund/Chihuahua Shorthair,Tan/White,19,1,1
A836252,2021-06-14,2020-06-08,Neutered Male,12.0,A836252-1,2021-06-11,Austin (TX),Public Assist,Normal,Dog,Neutered Male,12.0,Labrador Retriever Mix,Black/White,3,0,1
A836253,2021-06-14,2020-06-08,Neutered Male,12.0,A836253-1,2021-06-11,Austin (TX),Public Assist,Normal,Dog,Neutered Male,12.0,Labrador Retriever,Tan,3,0,1
A836253,2022-01-26,2020-06-08,Neutered Male,12.0,A836253-2,2021-11-26,3600 Munson in Austin (TX),Public Assist,Normal,Dog,Neutered Male,12.0,Labrador Retriever,Tan,61,0,1
A836280,2021-10-02,2021-05-03,Spayed Female,4.0,A836280-1,2021-06-08,2626 Piping Rock Trail in Austin (TX),Stray,Sick,Cat,Intact Female,1.0,Domestic Shorthair,Blue,116,1,1
A836280,2021-12-02,2021-05-03,Spayed Female,7.0,A836280-2,2021-10-23,1807 Cattle Drive in Cedar Park (TX),Owner Surrender,Normal,Cat,Spayed Female,5.0,Domestic Shorthair,Blue,40,0,1
A836294,2021-08-17,2021-06-11,Neutered Male,2.0,A836294-1,2021-06-08,17709 Powder Creek Drive in Manor (TX),Stray,Normal,Cat,Intact Male,0.0,Domestic Shorthair,Orange Tabby,70,1,1
A836294,2021-08-24,2021-06-11,Neutered Male,2.0,A836294-2,2021-08-23,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2.0,Domestic Shorthair,Orange Tabby,1,0,1
A836314,2021-07-16,2019-06-08,Neutered Male,24.0,A836314-1,2021-06-08,Ih 35 And Rundberg in Austin (TX),Stray,Other,Dog,Intact Male,24.0,Pit Bull Mix,White/Blue,38,1,1
A836365,2022-04-15,2020-06-09,Neutered Male,12.0,A836365-1,2021-06-09,8038 Exchange Drive in Austin (TX),Stray,Normal,Cat,Intact Male,12.0,Domestic Shorthair,Brown Tabby,310,1,1
A836393,2021-07-29,2013-06-09,Neutered Male,96.0,A836393-1,2021-06-09,1801 Perez Street in Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,96.0,Beagle Mix,Brown/White,50,0,1
A836393,2021-09-21,2013-06-09,Neutered Male,96.0,A836393-2,2021-08-16,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,96.0,Beagle Mix,Brown/White,36,0,1
A836408,2021-06-17,2021-04-09,Spayed Female,2.0,A836408-1,2021-06-09,Lago Vista (TX),Stray,Normal,Dog,Intact Female,1.0,Pointer Mix,Tricolor,8,1,1
A836408,2021-06-24,2021-04-09,Spayed Female,2.0,A836408-2,2021-06-22,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2.0,Pointer Mix,Tricolor,2,0,1
A836408,2024-08-12,2021-04-09,Spayed Female,36.0,A836408-3,2024-01-05,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,Pointer Mix,Tricolor,220,0,1
A836425,2021-06-24,2020-08-10,Spayed Female,10.0,A836425-1,2021-06-10,Fm 969 And 973 in Travis (TX),Stray,Normal,Dog,Intact Female,9.0,Labrador Retriever Mix,Yellow,14,1,1
A836481,2021-06-23,2018-06-10,Spayed Female,36.0,A836481-1,2021-06-10,6307 Bluff Springs Road in Austin (TX),Abandoned,Normal,Cat,Spayed Female,36.0,Domestic Shorthair,Calico,13,0,1
A836496,2021-11-05,2021-03-24,Intact Female,7.0,A836496-1,2021-06-10,5308 English Avenue in Austin (TX),Public Assist,Normal,Dog,Intact Female,2.0,German Shepherd Mix,Brown,148,0,1
A836496,2021-12-01,2021-03-24,Spayed Female,8.0,A836496-2,2021-11-02,N Mopac in Austin (TX),Stray,Normal,Dog,Intact Female,7.0,German Shepherd Mix,Brown,29,1,1
A836519,2021-06-21,2021-05-16,Spayed Female,1.0,A836519-1,2021-06-11,2004 Golden Sunrise Lane in Travis (TX),Stray,Normal,Cat,Intact Female,0.69,Domestic Longhair,Cream Tabby,10,1,1
A836519,2021-08-04,2021-05-16,Spayed Female,2.0,A836519-2,2021-07-31,4434 Frontier Trail in Austin (TX),Owner Surrender,Injured,Cat,Spayed Female,2.0,Domestic Longhair,Cream Tabby,4,0,1
A836544,2021-06-21,2021-04-11,Spayed Female,2.0,A836544-1,2021-06-11,1700 Burton Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever,Yellow,10,1,1
A836544,2022-05-24,2021-04-11,Spayed Female,12.0,A836544-2,2022-05-16,Austin (TX),Abandoned,Normal,Dog,Spayed Female,12.0,Labrador Retriever,Yellow,8,0,1
A836558,2021-08-22,2020-07-09,Neutered Male,12.0,A836558-1,2021-06-11,7612 Bluff Springs Road in Austin (TX),Stray,Normal,Dog,Intact Male,11.0,Labrador Retriever Mix,Chocolate,72,1,1
A836558,2021-09-28,2020-07-09,Neutered Male,12.0,A836558-2,2021-08-27,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,12.0,Labrador Retriever Mix,Chocolate,32,0,1
A836562,2021-06-25,2021-03-11,Neutered Male,3.0,A836562-1,2021-06-11,2606 Pickwick Lane in Austin (TX),Stray,Normal,Cat,Intact Male,3.0,Domestic Shorthair,Gray Tabby,14,1,1
A836627,2021-07-01,2020-06-12,Spayed Female,12.0,A836627-1,2021-06-12,17300 Carlson Lane in Travis (TX),Public Assist,Normal,Dog,Intact Female,12.0,Labrador Retriever,Brown,19,1,1
A836627,2022-09-05,2020-06-12,Spayed Female,24.0,A836627-2,2022-09-02,10207 Fm 1625 in Travis (TX),Stray,Normal,Dog,Spayed Female,24.0,Labrador Retriever,Brown,3,0,1
A836670,2021-06-26,2016-06-13,Neutered Male,60.0,A836670-1,2021-06-13,Fm 969 in Austin (TX),Stray,Normal,Dog,Neutered Male,60.0,Siberian Husky,Black/White,13,0,1
A836670,2021-12-09,2016-06-13,Neutered Male,60.0,A836670-2,2021-12-02,2511 Montopolis Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,60.0,Siberian Husky,Black/White,7,0,1
A836670,2022-01-04,2016-06-13,Neutered Male,60.0,A836670-3,2022-01-03,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,60.0,Siberian Husky,Black/White,1,0,1
A836678,2021-06-14,2020-08-13,Intact Male,10.0,A836678-1,2021-06-13,400 Grove Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,9.0,Pit Bull,Blue/White,1,0,1
A836678,2021-10-24,2020-08-13,Neutered Male,12.0,A836678-2,2021-09-20,6405 Felix Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,12.0,Pit Bull,Blue/White,34,1,1
A836679,2021-06-14,2019-06-13,Intact Male,24.0,A836679-1,2021-06-13,400 Grove Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Chihuahua Shorthair,Tan/Black,1,0,1
A836679,2021-09-24,2019-06-13,Intact Male,24.0,A836679-2,2021-09-20,6607 Galindo St in Austin (TX),Stray,Injured,Dog,Intact Male,24.0,Chihuahua Shorthair,Tan/Black,4,0,1
A836682,2021-09-03,2020-06-13,Spayed Female,12.0,A836682-1,2021-06-13,6306 East Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Female,12.0,Chihuahua Shorthair,Tan/White,82,1,1
A836682,2022-03-09,2020-06-13,Spayed Female,12.0,A836682-2,2021-09-01,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,12.0,Chihuahua Shorthair,Tan/White,189,0,1
A836692,2021-08-14,2021-06-07,Spayed Female,2.0,A836692-1,2021-06-13,Fm 973 in Manor (TX),Stray,Normal,Dog,Intact Female,0.2,Basenji Mix,Black/White,62,1,1
A836702,2021-07-02,2018-06-13,Spayed Female,36.0,A836702-1,2021-06-13,Rundberg Lane And Ih 35 in Austin (TX),Stray,Normal,Cat,Intact Female,36.0,Domestic Shorthair,Calico,19,1,1
A836739,2021-06-23,2018-02-15,Neutered Male,36.0,A836739-1,2021-06-15,6203 Hylawn Drive in Austin (TX),Stray,Normal,Dog,Intact Male,36.0,Staffordshire,Brown/White,8,1,1
A836739,2021-11-12,2018-02-15,Neutered Male,36.0,A836739-2,2021-10-13,4213 Cella Place in Leander (TX),Public Assist,Normal,Dog,Neutered Male,36.0,Staffordshire,Brown/White,30,0,1
A836741,2021-06-25,2021-01-14,Spayed Female,5.0,A836741-1,2021-06-14,5207 Woodland Oaks Court in Austin (TX),Stray,Normal,Dog,Intact Female,4.0,Pit Bull Mix,Tan/Black,11,1,1
A836741,2021-07-10,2021-01-14,Spayed Female,5.0,A836741-2,2021-07-08,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5.0,Pit Bull Mix,Tan/Black,2,0,1
A836741,2021-07-27,2021-01-14,Spayed Female,6.0,A836741-3,2021-07-27,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6.0,Pit Bull Mix,Tan/Black,0,0,1
A836741,2021-07-31,2021-01-14,Spayed Female,6.0,A836741-4,2021-07-28,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6.0,Pit Bull Mix,Tan/Black,3,0,1
A836741,2021-08-13,2021-01-14,Spayed Female,6.0,A836741-5,2021-08-06,Boulder Lane And Aire Libre Lane in Austin (TX),Stray,Normal,Dog,Spayed Female,6.0,Pit Bull Mix,Tan/Black,7,0,1
A836755,2021-07-01,2019-06-14,Neutered Male,24.0,A836755-1,2021-06-14,13120  Warrington Drive in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,Boxer/Black Mouth Cur,Red,17,1,1
A836755,2021-07-07,2019-06-14,Neutered Male,24.0,A836755-2,2021-07-07,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,Boxer/Black Mouth Cur,Red,0,0,1
A836864,2021-08-21,2019-06-15,Neutered Male,24.0,A836864-1,2021-06-15,1601 Montopolis Drive in Austin (TX),Stray,Normal,Cat,Intact Male,24.0,Domestic Shorthair Mix,Blue Tabby,67,1,1
A836865,2021-10-12,2019-06-15,Spayed Female,24.0,A836865-2,2021-09-10,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,Pit Bull,Blue/White,32,0,1
A836878,2021-09-26,2019-06-15,Spayed Female,24.0,A836878-1,2021-06-15,6111 Softwood Drive in Austin (TX),Public Assist,Normal,Dog,Intact Female,24.0,Pit Bull,Blue Tiger/White,103,1,1
A836878,2021-12-23,2019-06-15,Spayed Female,24.0,A836878-2,2021-11-01,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,24.0,Pit Bull,Blue Tiger/White,52,0,1
A837008,2021-07-02,2021-05-02,Spayed Female,1.0,A837008-1,2021-06-17,Manchaca And Jones Road in Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Medium Hair,Black/White,15,1,1
A837010,2021-07-02,2021-05-02,Spayed Female,1.0,A837010-1,2021-06-17,Manchaca And Jones Road in Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,White/Black,15,1,1
A837010,2022-12-23,2021-05-02,Spayed Female,12.0,A837010-2,2022-12-16,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,12.0,Domestic Shorthair,White/Black,7,0,1
A837027,2021-06-25,2021-04-16,Spayed Female,2.0,A837027-1,2021-06-16,Us Highway 183 in Travis (TX),Stray,Normal,Dog,Intact Female,1.0,German Shepherd,Tan,9,1,1
A837029,2021-06-17,2018-06-16,Intact Female,36.0,A837029-1,2021-06-16,Shady Lane And East 7Th Street in Austin (TX),Stray,Normal,Dog,Intact Female,36.0,Chihuahua Shorthair Mix,Brown/Black,1,0,1
A837029,2021-09-09,2018-06-16,Spayed Female,36.0,A837029-2,2021-09-08,777 Shady Lane in Austin (TX),Stray,Normal,Dog,Intact Female,36.0,Chihuahua Shorthair Mix,Brown/Black,1,1,1
A837048,2021-07-15,2021-05-04,Neutered Male,2.0,A837048-1,2021-06-16,4201 Spicewood Springs in Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair,Orange Tabby,29,1,1
A837049,2021-06-28,2021-04-16,Spayed Female,2.0,A837049-1,2021-06-16,3101 West Wells Branch Parkway in Travis (TX),Stray,Sick,Cat,Intact Female,1.0,Domestic Shorthair,Black/White,12,1,1
A837086,2021-06-26,2016-06-17,Neutered Male,60.0,A837086-1,2021-06-17,Tumbleweed Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,60.0,Labrador Retriever Mix,Chocolate/White,9,0,1
A837086,2021-08-25,2016-06-17,Neutered Male,60.0,A837086-2,2021-07-02,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,60.0,Labrador Retriever Mix,Chocolate/White,54,0,1
A837094,2021-06-29,2018-12-17,Neutered Male,24.0,A837094-1,2021-06-17,Manor (TX),Owner Surrender,Normal,Dog,Intact Male,24.0,German Shepherd,Black/Brown,12,1,1
A837094,2021-07-30,2018-12-17,Neutered Male,24.0,A837094-2,2021-07-02,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,German Shepherd,Black/Brown,28,0,1
A837111,2021-07-12,2018-06-17,Spayed Female,36.0,A837111-1,2021-06-17,21205 West Sh 71 in Travis (TX),Stray,Normal,Dog,Intact Female,36.0,Catahoula Mix,Brown/White,25,1,1
A837111,2021-11-10,2018-06-17,Spayed Female,36.0,A837111-2,2021-08-24,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,36.0,Catahoula Mix,Brown/White,78,0,1
A837130,2021-06-25,2020-10-17,Neutered Male,8.0,A837130-1,2021-06-17,2124 Ponciana Loop in Austin (TX),Stray,Normal,Dog,Neutered Male,7.0,Cairn Terrier,Brown/Black,8,0,1
A837176,2021-06-29,2019-06-18,Neutered Male,24.0,A837176-1,2021-06-18,8033 Gessner Drive in Austin (TX),Stray,Normal,Dog,Intact Male,24.0,German Shepherd Mix,Red/White,11,1,1
A837176,2021-07-12,2019-06-18,Neutered Male,24.0,A837176-2,2021-07-08,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,24.0,German Shepherd Mix,Red/White,4,0,1
A837238,2021-06-25,2021-04-05,Neutered Male,2.0,A837238-1,2021-06-20,Fm 973 And 130 Toll in Manor (TX),Stray,Sick,Dog,Intact Male,2.0,Anatol Shepherd Mix,Brown/White,5,1,1
A837238,2021-07-26,2021-04-05,Neutered Male,3.0,A837238-2,2021-07-26,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3.0,Anatol Shepherd Mix,Brown/White,0,0,1
A837262,2021-07-02,2021-03-21,Intact Male,3.0,A837262-1,2021-07-03,Austin (TX),Owner Surrender,Sick,Dog,Intact Male,3.0,German Shepherd,Black/Brown,0,0,1
A837273,2021-06-30,2006-06-21,Intact Female,180.0,A837273-1,2021-06-21,Austin (TX),Public Assist,Normal,Cat,Intact Female,180.0,Domestic Medium Hair Mix,Black/White,9,0,1
A837273,2021-08-03,2006-06-21,Intact Female,180.0,A837273-2,2021-07-27,Roan Lane in Austin (TX),Public Assist,Sick,Cat,Intact Female,180.0,Domestic Medium Hair Mix,Black/White,7,0,1
A837274,2021-06-30,2009-06-21,Neutered Male,144.0,A837274-1,2021-06-21,Austin (TX),Public Assist,Normal,Cat,Neutered Male,144.0,Domestic Shorthair Mix,Brown Tabby/White,9,0,1
A837287,2021-07-25,2021-05-30,Spayed Female,1.0,A837287-1,2021-06-21,13713 Fallsprings Way in Travis (TX),Owner Surrender,Neonatal,Dog,Intact Female,0.69,Pit Bull Mix,Black/White,34,1,1
